E_exfoliationperAtom,MPE,Bond_mean,Bond_max,R_atom,R_vdw,R_cov,D_EN,m_atom,N_mendeleev,I,DP,Density,T_boil,T_melt,H_spec,H_fuse,H_evap,TC,EA
0.077025254,0.423219902255768,5.368196784618901,8.696808405777233,242.5,390.5,241.99999999999997,1.0099999999999998,142.39000000000001,173.0,18.042,93.35,9.0,3217.15,1701.5,0.523,17.245,300.85,11.729999999999999,3.070505
0.292222046,0.4607824262114487,4.127474419003865,5.322313113678001,195.0,295.5,180.0,0.6199999999999999,132.9051,137.0,13.540000000000001,56.4,10.0,2200.6,1107.55,0.237,11.205,186.75,215.02,2.6716699999999998
,0.26851371221405046,3.452817331010882,4.149628794524644,665.0,1047.0,644.5,0.11000000000000032,525.63438,566.5,58.69,148.55,23.0,9480.0,7276.8,2.133,124.16,335.6,4.7700000000000005,14.129325699999999
0.097910467,0.5169296826957327,3.325337640485299,3.502313107712382,180.0,282.5,173.0,1.8,57.927954,112.5,16.2405,63.1,3.0,1790.6,1079.2,0.556,14.31,186.76,7.909000000000001,3.706725
,0.39963319586021107,3.658683748430428,5.194302081745669,155.0,295.0,153.0,0.06000000000000005,74.61,132.0,12.8025,39.5,5.0,4562.5,2934.35,1.1255,32.555,529.4,34.55,1.265161
0.122778379,0.3812015610768164,5.40654085235574,8.786295818638614,355.0,515.0,344.0,0.050000000000000266,313.15999999999997,249.0,22.1215,100.0,16.0,3802.5,1987.9500000000003,0.5065,46.945,269.9,45.88,4.002314
0.449692115,0.39531791454510384,2.864976406609493,3.9578616915023876,127.5,200.0,118.0,0.34999999999999964,92.69550000000001,84.5,9.044,27.52,8.0,2185.55,1157.5,0.244,11.235,216.04999999999998,36.16,1.2913350000000001
0.127514496,0.3981579505732167,4.666436517122521,7.75139446,237.5,384.0,234.5,1.86,175.175,172.5,22.4525,87.9,12.0,2110.4,715.3,0.0,11.015,202.365,0.026999999999999996,10.838175
0.087712594,0.349099759047387,3.7539566126614314,6.203337171560358,165.0,281.5,161.5,0.96,85.985,137.0,16.64,50.6,7.0,2325.1,1463.7,0.238,19.16,40.82,58.509,4.1377250000000005
0.091416844,0.3621370651320547,2.947390307497909,2.947390307497909,182.5,290.0,176.5,0.6800000000000002,131.35675,140.0,15.539000000000001,54.0,9.0,2331.9,1385.4,0.244,21.47,276.56,75.005,3.932088200000001
,0.28057204909605016,0.0,0.0,270.0,399.0,261.0,1.8599999999999999,189.308735,168.5,20.503,139.0,7.0,2362.85,995.8499999999999,0.197,20.105,245.34,6.7075000000000005,5.280382300000001
,0.24239999101552215,0.0,0.0,230.0,366.0,224.0,1.2600000000000002,157.6652,209.0,23.082500000000003,45.9,7.0,1299.4,530.55,0.124,15.115,116.61500000000001,3.9635000000000002,5.8902684999999995
0.057135423,0.3845604230064878,2.926067003391715,2.926067003391715,157.5,215.5,150.5,0.0,142.91491000000002,69.0,8.1565,101.45,6.0,1876.75,1007.85,0.183,15.52,215.475,11.1,2.1120184
0.075125585,0.27948735606758324,3.2555028735509763,3.2555028735509763,240.0,377.5,226.49999999999997,1.08,149.322597,193.5,21.6555,59.0,9.0,2069.35,1282.85,0.456,23.595,238.89000000000001,50.0075,5.376510530000001
0.074949322,0.27752519304191603,3.688992885350976,3.688992885350976,142.5,327.0,157.0,1.7799999999999998,124.6061047445,191.5,30.613500000000002,32.61,12.0,2329.015,1421.795,0.133,14.57,311.81,73.542,5.883684550000002
0.1275472,0.4403786869451124,2.0231945053527176,2.3372726417048137,285.0,477.0,288.5,0.9500000000000002,99.0315,197.0,22.286,116.1,9.0,4726.736,2739.0,1.5829999999999997,19.345,475.75,31.105,3.640656045
,0.3065790918260252,0.0,0.0,240.0,388.5,240.99999999999997,0.9199999999999999,143.92725000000002,175.0,18.001,86.85,10.0,3262.15,1815.0,0.485,16.595,319.55,16.13,3.293505
,0.35190807314105765,1.9975705094078495,2.4062671604738073,317.5,491.0,314.0,0.5,240.2165,247.5,23.236,86.35,13.0,3345.15,1638.9,0.41,27.924999999999997,284.75,25.21,4.077005
,0.33380550641156526,2.5666722331208005,3.2658332297956436,207.5,306.0,197.0,0.56,175.858075,137.0,14.0095,72.4,10.0,3032.5,1609.2,0.243,27.42,334.45,50.6,3.3340368
,0.6622675699169778,3.317895516366276,4.0399684951613155,255.0,304.0,208.5,0.40000000000000013,299.495,115.5,10.327,78.5,23.0,4380.0,2240.1,0.1935,20.16,531.4,92.2,0.927
0.091201633,0.2540370648659507,2.5359253398038146,2.9643459333164954,92.5,171.5,88.0,2.08,41.2722015815,88.5,12.573,25.12,5.0,1462.505,705.0649999999999,0.385,6.76,155.57000000000002,200.514,2.3180948500000005
0.116034761,0.263403524396769,3.6835494796743817,4.430983662746929,182.5,291.5,175.5,0.7599999999999998,177.446,142.5,16.289,45.0,13.0,2381.9,1288.4,0.133,21.450000000000003,264.56,35.805,4.427588200000001
,0.2964094438002869,3.271831215678682,4.181120990483409,207.5,355.0,209.0,0.98,90.6357975,208.0,24.334500000000002,36.9,5.0,795.9,803.3,0.328,19.23,46.815,0.026999999999999996,5.8210875
0.488811727,0.3446835869538424,3.8656890480865145,4.834903355359,237.5,338.5,228.5,0.0,195.24035,73.5,9.8125,190.0,10.0,4847.5,2234.3,0.344,36.8,553.0,41.2,1.7813560000000002
0.062764061,0.337730960942575,3.225151725143147,4.355860456497819,140.0,262.5,149.5,2.98,39.037403163,109.5,20.4765,84.14,1.0,963.51,609.53,0.653,5.109999999999999,83.34,0.056,3.4134647000000005
0.049739983,0.5408218584078746,3.4434353895040792,4.5953341011145685,242.5,391.0,236.0,1.46,118.14800000000001,157.5,18.308999999999997,131.6,6.0,2926.236,1115.0,1.2005,4.445,214.75,6.055000000000001,3.4406560450000003
,0.38979334338266114,2.875516630248336,3.5915492963514932,172.5,289.0,176.5,0.98,78.513185,124.0,13.738999999999999,68.4,6.0,3225.324,1756.5,0.866,14.63,350.5,27.12,2.53580703
,0.3043728523505271,4.062689865652033,4.949224088152,242.5,374.5,235.0,0.3799999999999999,197.360205,210.0,22.939999999999998,53.05,7.0,724.95,611.6949999999999,0.0,46.56,125.85000000000001,0.026,3.8885552
0.105122573,0.4099406541975735,2.5724062851814358,4.11873709219639,187.5,301.0,189.0,1.0499999999999998,169.44494,125.5,13.5265,65.9,13.0,3807.1,2124.5,0.14,17.58,438.7,29.27,2.18167
0.092097952,0.23640088995397965,2.198682571738869,2.8837444703682356,230.0,366.0,224.0,1.2600000000000002,157.6652,209.0,23.082500000000003,45.9,7.0,1299.4,530.55,0.124,15.115,116.61500000000001,3.9635000000000002,5.8902684999999995
,0.33618935076269474,1.8902769263144548,2.5845382607755525,910.0,1320.0,863.5,1.74,541.8806,462.0,62.7825,489.0,23.0,10355.1,5551.1,1.42,71.03,1035.74,0.04,14.221852800000002
0.174548983,0.24004015181856125,4.506559753829374,5.973447692515823,205.0,300.5,199.5,1.96,99.943,111.5,14.8665,101.4,3.0,1210.4,821.9,0.653,15.17,106.36,0.01,3.3758632000000004
,0.23848797541768085,3.7832164642172703,4.910696669704131,105.0,179.0,96.0,2.05,63.433301581500004,89.0,12.498000000000001,29.37,5.0,1285.005,644.3149999999999,0.237,6.2299999999999995,130.32,214.514,2.35159485
,0.1668296078232188,3.425368528853562,3.983278092522072,235.0,434.0,234.5,1.3900000000000001,145.7585,244.5,29.023,50.95,8.0,2043.285,986.0999999999999,0.41,40.16,390.4,24.4705,3.23767025
,0.2174659005618858,3.9298885311408727,4.996664202360033,237.5,440.0,244.99999999999997,0.4900000000000002,132.4635,244.5,29.158,50.74999999999999,7.0,1514.5500000000002,798.29,0.0,15.690000000000001,179.10000000000002,0.806,1.631005
0.07873141,0.4240198731269804,2.8061269550240686,3.3136471186708616,317.5,503.0,321.0,0.9499999999999997,211.36287,199.5,21.386,141.35,15.0,6452.15,3476.0,0.536,34.645,769.55,54.480000000000004,3.948411
,0.3907165618885376,2.799863735494901,3.8405780975946957,282.5,420.0,277.0,0.6000000000000001,281.87393999999995,177.5,17.288,94.0,17.0,4743.5,2718.55,0.3715,39.215,453.7,50.2,3.117314
,0.3510381855072348,2.7706877844741444,4.184996449429633,235.0,445.0,234.5,1.48,142.7085,238.5,27.758,60.95,9.0,2678.285,587.3,0.444,14.14,592.0,66.84049999999999,3.30373725
0.107546095,0.3705332101886335,2.7468476291762363,3.7021770495895057,105.0,195.0,109.5,0.6800000000000002,30.0725,94.0,9.2555,28.349999999999998,2.0,1672.912,1034.5,0.7175,25.915,196.75,74.635,1.733312565
0.198069282,0.43324724435497336,2.8964336078125945,3.39990693503636,122.5,198.5,121.5,0.6200000000000001,75.38499999999999,95.0,8.8515,36.2,4.0,1630.412,445.55,0.477,4.15,153.25,33.535,1.594585515
0.171856223,0.3814878358537239,2.890345955310101,3.3780239366566294,140.0,208.0,128.0,0.10000000000000009,117.00999999999999,85.0,8.6725,32.07,9.0,2338.0,1273.85,0.2225,17.575,211.1,43.05,1.266438
,0.4123109067492246,2.5243499138737238,3.030295746726552,447.5,677.5,432.99999999999994,1.5999999999999999,244.71590799999998,281.0,36.086,149.5,10.0,3933.75,2478.75,1.112,42.225,406.59999999999997,15.8125,8.596970500000003
0.148179618,0.38184185398994236,2.914316100212165,3.4165824586205122,997.5,1374.5,952.0,0.0,904.931255,508.5,56.457499999999996,556.6,40.0,10070.0,5619.3,0.915,124.16,1140.3,55.5,15.1486472
0.107948583,0.3491570604635863,3.6648070433614395,4.566335067726557,117.5,198.0,117.0,0.6800000000000002,109.1335,78.5,9.096499999999999,40.7,11.0,3308.912,1919.5,0.435,17.615,357.25,24.135,1.113552015
,0.1453268049451289,2.745016412840962,3.045350428745954,265.0,565.0,278.5,1.2599999999999998,114.919095,342.5,43.814,43.25,8.0,1101.475,1227.0,0.656,0.0,64.8,0.135,4.45678375
0.097252694,0.41353944769644874,4.053679663835979,6.273617429267264,122.5,203.0,122.5,0.34999999999999964,134.6005,81.0,9.095,42.95,13.0,3129.05,1908.5,0.131,18.465,398.85,0.52,1.560335
,0.3339362996444186,2.4330190372792604,3.791320615697478,105.0,179.0,96.0,2.05,63.433301581500004,89.0,12.498000000000001,29.37,5.0,1285.005,644.3149999999999,0.237,6.2299999999999995,130.32,214.514,2.35159485
0.38023415,0.6272178877977109,3.623023350100781,5.702204632723285,157.5,217.0,140.0,0.6299999999999999,143.1791,58.5,7.2005,79.0,11.0,3977.5,1869.05,0.1915,18.525,414.55,226.0,0.6579999999999999
,0.3968911041128439,2.9556915474302325,3.326430606839768,155.0,295.0,153.0,0.06000000000000005,74.61,132.0,12.8025,39.5,5.0,4562.5,2934.35,1.1255,32.555,529.4,34.55,1.265161
,0.4046194533013167,2.9351926193772147,3.832988369917753,167.5,340.0,183.0,2.84,100.61860474449999,168.5,28.892500000000002,109.61,5.0,1798.015,727.295,0.205,4.3149999999999995,154.31,0.084,6.059784550000002
,0.32769295153850136,3.3883434687769802,4.657706404213219,220.0,415.0,218.5,1.63,93.72149999999999,231.5,26.413999999999998,57.95,7.0,2811.285,385.13,0.744,11.18,540.6,28.140500000000003,2.62167025
0.095099407,0.3457131095278151,2.708294292879254,4.333130585847082,100.0,188.5,99.5,0.9199999999999999,45.357,94.5,10.054,20.75,2.0,2131.45,1419.45,1.025,17.085,267.03,13.702499999999999,1.8216556000000004
,0.2621305658694934,2.82236707550944,3.1749389685271474,130.0,201.0,130.5,0.2200000000000002,96.8157975,92.5,8.565999999999999,41.5,6.0,1709.5,797.55,0.275,7.07,164.2,66.8,0.9580335
,0.30945657198356424,4.08846320870912,6.489378737721277,200.0,311.0,198.0,0.1499999999999999,135.8025,140.0,12.6835,61.65,7.0,3222.0,1745.4,0.5565,45.379999999999995,386.7,98.93,1.74076055
,0.3998819983784173,3.3762977704948076,4.497801361112399,702.5,1074.0,694.0,1.9300000000000002,566.9184031630001,538.0,56.156000000000006,197.24,31.0,8671.01,4121.08,1.845,90.86999999999999,884.9399999999999,109.96300000000001,8.1081897
,0.37736382227593895,4.087906114795233,6.489993907106303,177.5,286.5,175.0,1.86,124.69500000000001,129.5,16.372500000000002,66.1,8.0,2973.6,1423.7,0.146,18.96,307.91,11.509,3.6197250000000003
0.092000605,0.2775595652231079,2.980211041055865,3.377982702047006,417.5,662.0,413.99999999999994,0.7399999999999998,267.1505,335.5,30.379,122.25,17.0,5071.25,1527.93,0.744,18.665,419.55,29.400000000000002,5.481674999999999
,0.16517230673605693,3.010442391797492,4.033227999440629,160.0,331.0,155.5,1.78,49.99655,174.0,23.798,49.45,5.0,1607.785,1147.2,0.488,21.0,342.0,46.990500000000004,2.52467025
,0.41218592528122094,3.3455291126546247,4.56451890637069,192.5,358.5,191.0,1.12,58.580000000000005,201.0,23.589000000000002,32.15,3.0,2323.4,1544.8,1.025,21.415,282.865,13.7135,5.558949
,0.3121739135243375,3.0856441399705195,4.4954847727864555,85.0,181.0,89.5,1.54,22.042,93.5,10.8805,21.299999999999997,1.0,1359.095,868.9,0.703,50.6,383.0,74.5135,1.4253173000000001
0.083226511,0.36320438766242846,3.603772236281449,5.263444678934639,155.0,285.0,161.0,0.6800000000000002,46.102500000000006,144.0,14.4355,38.05,3.0,2031.824,1227.5,1.0835,26.53,202.0,74.77,2.77186458
,0.28475393610362726,3.0004719424746074,3.4140335743432852,152.5,332.0,172.0,2.6799999999999997,117.7426047445,181.5,29.542500000000004,57.11,8.0,2862.515,1331.795,0.146,13.315000000000001,297.31,11.542,5.108784550000001
,0.5347654811606476,5.369987599961084,8.514406311445578,192.5,297.5,195.0,0.0,106.955761998,106.5,13.315000000000001,117.0,4.0,1488.0,864.8,0.845,5.02,137.8,13.9,1.178607
0.105449073,0.3789506366615429,3.4317789451143503,4.760864924211025,172.5,289.0,176.5,0.98,78.513185,124.0,13.738999999999999,68.4,6.0,3225.324,1756.5,0.866,14.63,350.5,27.12,2.53580703
,0.30631235128717715,3.526122817048164,4.4495353411085725,205.0,355.0,206.49999999999997,0.08000000000000007,126.8595,208.5,24.98,35.2,5.0,536.55,430.49499999999995,0.0,31.71,88.67999999999999,0.020499999999999997,4.345382300000001
0.079707364,0.34951670755851044,3.3433598255872594,4.753169051146388,327.5,561.5,333.5,1.28,169.395,272.5,29.3125,100.0,11.0,4529.5599999999995,2216.5,1.903,15.625,313.75,12.175,5.199760075
0.097953074,0.322452876215873,2.9150585820660946,4.079610168577164,105.0,195.0,109.5,0.6800000000000002,30.0725,94.0,9.2555,28.349999999999998,2.0,1672.912,1034.5,0.7175,25.915,196.75,74.635,1.733312565
0.147846728,0.41114271936170055,3.4748026837746773,4.9598649933157715,185.0,295.0,176.0,0.34999999999999964,132.181,135.0,13.920000000000002,41.97,10.0,2664.6,1402.5,0.244,13.85,245.89999999999998,36.42,2.30167
0.099813084,0.40344558257202184,3.150210900132954,4.238459333175982,337.5,570.5,342.5,0.8800000000000001,199.164455,260.0,28.997,113.0,14.0,3803.56,1667.75,1.8875000000000002,9.375,234.75,14.425,10.385520150000001
,0.1989291916357962,3.0030565095715507,3.8643292404556076,465.0,700.0,461.0,0.08000000000000007,393.921595,350.0,32.3115,125.0,21.0,4033.5,2896.75,0.8305,89.55,156.9,71.5,5.73119
,0.3929469865367257,2.7906108472603526,3.4536791285747945,142.5,211.5,138.0,0.14000000000000012,123.155,96.0,8.176,45.5,6.0,1903.0,613.9000000000001,0.21150000000000002,12.49,172.9,40.55,1.5414714999999999
,0.24764315586290644,2.928008697587408,4.201179659477698,272.5,458.5,267.0,1.0,118.875,240.0,29.466,72.7,8.0,2919.7,1789.4,0.251,26.82,335.82,0.036,7.59945
,0.28655097050436623,3.459592632077135,5.467804513890212,207.5,307.0,201.5,0.9600000000000002,218.82447000000002,135.5,14.382,66.9,14.0,3422.5,2226.7,0.133,33.019999999999996,453.95,173.0,3.4671667999999998
0.086309683,0.3497614747663117,2.710621365774204,3.6980498280686036,222.5,378.5,223.5,0.41999999999999993,96.065,176.0,19.086,72.6,8.0,3519.236,2024.0,1.2234999999999998,15.845,310.75,0.81,3.4896560450000003
,0.21212510834339204,4.5643552019177625,6.673048844387058,317.5,541.0,314.5,1.5300000000000002,114.09575,291.0,35.773,80.0,6.0,2421.5,1510.5,0.485,24.775,281.025,15.3725,9.2943125
,0.27212788781473846,2.628437208892119,3.8096641579847836,115.0,188.5,113.0,0.6499999999999999,110.4957,92.0,9.2725,29.65,5.0,3491.5,2182.25,0.4175,11.0,172.0,4.745,1.1022405
0.060484137,0.27989977048750364,3.1334500247450046,4.000119667115982,165.0,336.5,177.5,2.76,72.9505247445,165.0,29.238500000000002,86.61,3.0,1933.015,977.795,0.284,6.515,193.31,0.084,5.255284550000002
0.117077733,0.3147068740007283,3.8159042281723172,5.739774801595196,182.5,288.5,171.0,0.6399999999999999,108.3177,134.5,13.5715,53.4,9.0,2460.6,1353.0,0.443,14.035,249.0,45.970000000000006,2.59867
,0.23115317560042015,3.972470688986369,6.236360357188658,317.5,541.0,314.5,1.5300000000000002,114.09575,291.0,35.773,80.0,6.0,2421.5,1510.5,0.485,24.775,281.025,15.3725,9.2943125
,0.32907509847291977,2.9203736636042827,3.551353239225834,1205.0,1737.0,1140.5,1.74,710.69044,582.0,80.8095,672.0,31.0,14298.0,7612.0,1.9879999999999998,93.1,1432.3,0.05,17.892441000000005
0.503297375,0.34381372372733643,4.020506841970051,6.289027152642519,242.5,337.5,223.5,0.7899999999999998,125.22084,56.5,10.1665,182.0,7.0,5162.5,2400.3,0.44499999999999995,29.9,531.0,60.2,0.9233560000000001
0.080602805,0.2992562616255133,4.382808738478706,6.841754757464277,247.5,384.0,238.5,2.06,122.627735,167.0,22.228,129.4,5.0,2222.9,855.3,0.197,13.865,231.615,6.7135,5.6540875
0.291261459,0.6676262710729272,3.054593917714191,4.166485213112715,350.0,496.0,337.0,0.32000000000000006,106.99756775,206.0,26.397,166.35000000000002,9.0,9217.5,4786.5,4.640000000000001,61.050000000000004,888.5,1005.0,-5.4855
,0.29831517032101773,3.2013324105259184,3.9224136624413855,110.0,242.0,118.5,1.25,31.485880999000003,146.0,18.85,17.8,2.0,366.69,213.45,0.757,2.51,49.8,0.054,1.834417
0.061118111,0.3525355593831219,4.495526888095428,7.4380414089024685,240.0,388.5,240.99999999999997,0.9199999999999999,143.92725000000002,175.0,18.001,86.85,10.0,3262.15,1815.0,0.485,16.595,319.55,16.13,3.293505
,0.3141090719362238,4.49680447935163,7.353640479071492,235.0,434.0,234.5,1.3900000000000001,145.7585,244.5,29.023,50.95,8.0,2043.285,986.0999999999999,0.41,40.16,390.4,24.4705,3.23767025
,0.49908514006200794,3.8826065998399484,6.17837814502403,337.5,408.0,278.5,0.47999999999999976,362.25274999999993,168.5,14.853000000000002,103.5,23.0,5019.5,2020.475,0.3605,18.055,513.7,127.94999999999999,1.10361474
0.091153274,0.24737595260200734,4.677754339707415,7.637881912530653,470.0,1044.0,489.5,0.8599999999999999,136.1155,645.5,81.965,62.64999999999999,9.0,1841.503,1018.6,2.928,4.92,42.0,0.6615,10.729218809999999
,0.1933838192530903,3.733536189028988,5.177182134186527,250.0,555.0,256.5,0.2799999999999998,75.4475,354.5,46.985,27.85,4.0,464.075,309.2,0.0,12.82,40.82,0.0765,7.26550875
,0.3969487493894317,4.259994442619268,6.283126578665469,220.0,305.5,207.0,1.3,149.38242400000001,114.5,13.7305,81.4,6.0,2009.5,1293.7,0.556,23.42,208.3,15.8,3.1530367999999998
0.128239069,0.4583372203874752,4.512835267833888,6.963943770913117,285.0,477.0,288.5,0.9500000000000002,99.0315,197.0,22.286,116.1,9.0,4726.736,2739.0,1.5829999999999997,19.345,475.75,31.105,3.640656045
0.10192073,0.3471520043669902,3.334791583186713,4.4105697842125045,217.5,317.5,213.0,0.77,173.212,124.0,12.3255,94.0,9.0,3588.0,1785.2,0.3415,27.509999999999998,333.3,25.65,2.1838759999999997
,0.34682962448883037,2.736446378835116,4.250610231217817,127.5,256.0,132.0,2.29,75.205403163,145.0,21.916500000000003,26.740000000000002,5.0,604.01,350.58000000000004,0.232,3.5650000000000004,36.09,48.478,6.802379400000001
,0.33610134980909734,3.782750182109448,4.866839210467994,265.0,455.0,275.5,0.3999999999999999,123.011595,245.0,25.329,59.099999999999994,8.0,1952.7359999999999,1669.0,1.426,3.69,48.15,0.81,3.919656045
,0.33949093792153384,3.183485407333052,4.441442025196642,210.0,308.5,195.5,0.55,155.069022,129.5,12.726,72.0,9.0,2380.5,1481.2,0.4395,24.61,160.3,28.6,3.9417519999999997
0.175675523,0.3724793698759659,4.685602456291089,7.272568132207199,117.5,194.5,111.5,0.7600000000000002,116.20828449999999,90.0,11.092500000000001,25.3,10.0,1659.3,754.89,0.129,9.545,180.205,159.0045,2.9606775
0.11026199,0.36985969427103427,4.540581977772657,7.577375940244817,162.5,336.0,179.5,2.76,109.7476047445,174.5,29.099500000000003,87.11,5.0,1545.015,922.795,0.173,1.53,155.31,5.3919999999999995,5.277784550000002
,0.32643232129278,3.553506753949237,4.848057308709355,182.5,296.5,177.5,0.34999999999999964,176.513,135.5,14.231000000000002,52.9,15.0,3008.1,1512.5,0.133,16.11,294.7,36.32,3.08467
,0.6513283289884694,4.005040692539066,6.240278718706725,197.5,322.0,197.0,0.8999999999999999,115.5684,108.5,10.8635,105.8,7.0,4462.0,2651.0,0.7805,101.2,590.0,298.0,1.5595211
,0.4309170899639264,3.2209302725239213,4.26967917424149,875.0,1299.5,841.5,1.9200000000000002,625.852,479.5,63.681,501.1,32.0,10243.1,6008.7,1.008,44.870000000000005,1022.435,0.063,25.289075
0.133499943,0.31243557074900385,3.2440678780409025,4.205550997903069,192.5,309.0,182.0,0.1499999999999999,236.452069,123.5,14.100999999999999,50.45,21.0,3559.05,1582.58,0.258,15.295,369.85,318.26,3.318965
0.004193261,0.23171675058075009,2.9215807064266626,3.7666092599621868,147.5,320.5,151.5,0.48,63.9505,202.5,26.32,18.45,3.0,301.235,215.14999999999998,0.0,10.57,29.56,0.043000000000000003,3.8734643500000003
