Exyzz,MPE,Bond_mean,Bond_max,R_atom,R_vdw,R_cov,D_EN,m_atom,N_mendeleev,I,DP,Density,T_boil,T_melt,H_spec,H_fuse,H_evap,TC,EA
31.5,0.302392177068562,3.914193630815241,6.573222740196574,158.33333333333334,265.6666666666667,151.0,1.2200000000000002,70.32666666666667,93.66666666666667,15.64,128.41307333333336,7.0,2125.6200000000003,1060.1333333333334,3.5555,9.258000000000001,255.936,80.521,1.6241626666666666
23.0,0.37441965161636165,3.572981405058472,5.804159933517605,328.3333333333333,493.0,318.6666666666667,1.69,193.79466666666667,154.33333333333334,19.56233333333333,241.53333333333333,9.0,4053.7653333333333,2017.0,1.1526666666666667,15.113333333333335,300.3333333333333,12.04,2.87055204
79.0,0.49214689330550504,2.3737143713461575,2.7410132280929953,173.33333333333334,308.0,178.33333333333334,2.75,126.62282210866668,121.66666666666667,19.380666666666666,110.26,7.0,3735.34,2473.686666666667,0.5195,1.02,307.54,0.8230000000000001,4.032249200000001
17.0,0.4249553539347028,3.300639474176587,4.683401175246885,210.0,311.0,196.0,0.10000000000000009,180.81,136.0,13.177,51.07,12.0,2969.5,1635.2,0.323,26.53,236.0,50.2,2.2518759999999998
0.0,0.18601361862082227,3.8548826189879173,6.307653931426242,100.0,175.0,99.0,0.0,35.45,107.0,12.96,14.6,1.0,238.6,172.2,0.0,6.41,20.41,0.009,3.612725
-109.0,0.3196525779814113,2.821061511580617,3.9768565342376423,341.6666666666667,673.6666666666666,318.6666666666667,1.89,119.90987533333333,345.3333333333333,46.65233333333333,91.8,14.0,4128.506666666667,2419.7999999999997,0.9225000000000001,29.919999999999998,694.1500000000001,150.108,6.83783869
16.5,0.2856328458135447,2.9417376183312673,4.3334007877251155,210.0,329.5,203.5,0.8900000000000001,106.29875,161.25,15.554499999999999,59.65,7.0,2234.574,717.5875000000001,0.9415,4.965,149.125,51.97,3.0128053733333338
9.0,0.37465838388270245,2.7376279063394082,3.8103307229128127,293.3333333333333,413.3333333333333,266.0,0.40000000000000013,325.78266666666667,176.33333333333334,17.017,86.66666666666667,24.0,4573.0,2278.2333333333336,0.3323333333333333,33.85333333333333,417.26666666666665,77.39999999999999,3.5152093333333334
65.0,0.49204072103343705,4.071142073758517,6.935319506222219,175.0,316.5,178.5,0.30000000000000027,78.62,118.0,11.831,73.3,8.0,4714.5,2974.5,0.822,63.35,766.0,207.5,1.9145211
-30.0,0.4197926645350763,3.8860285899688165,6.440750189637259,96.66666666666667,177.66666666666666,98.66666666666667,2.7800000000000002,64.082467721,77.33333333333333,12.393,55.68000000000001,3.0,1238.0666666666668,564.7766666666666,0.23,0.51,202.27,0.0275,2.4311516
-0.5,0.35887832297779837,4.044715972772803,6.410388086519188,140.0,206.0,136.0,0.0,127.6,102.0,9.009,38.0,6.0,1263.0,722.7,0.201,17.91,49.8,14.3,1.9708759999999999
21.0,0.34168908000036735,2.688073109742986,3.7548078664267015,183.33333333333334,352.3333333333333,190.0,3.09,92.90020421733334,170.0,28.095000000000002,108.54333333333334,5.0,1143.3466666666666,636.2833333333333,0.29000000000000004,5.66,94.32000000000001,58.056,6.874689400000001
57.0,0.5147019943911135,2.9656459847418963,4.009286664486991,126.66666666666667,201.0,124.66666666666667,2.1399999999999997,125.21223333333334,72.33333333333333,9.641666666666667,86.76666666666667,6.0,2137.73,935.1666666666666,0.157,17.009999999999998,281.75,7.1635,1.71599475
15.0,0.4958404268610195,4.240175991347361,7.291007377355265,148.33333333333334,195.0,138.33333333333334,1.25,40.73878809333333,57.666666666666664,7.524666666666666,87.96666666666665,2.0,1131.7,794.32,0.8583333333333333,5.92,87.36666666666667,149.0,0.6759630000000001
3.5,0.40688201417536735,3.5818152368590432,5.5882367026784765,191.66666666666666,273.0,170.66666666666666,0.20000000000000018,142.20473333333334,115.66666666666667,11.106666666666667,59.166666666666664,10.0,2617.0,1345.7,0.3413333333333333,20.26,219.43333333333337,286.2,2.159584
0.0,0.3774101792121885,4.388832795354766,7.326413948902209,186.66666666666666,324.6666666666667,191.0,1.08,146.00892000000002,128.33333333333334,15.692666666666668,66.03333333333335,13.0,5977.216,3710.0,0.8183333333333334,25.93,768.5,39.04333333333334,2.02010902
0.0,0.29332783293137665,3.77442035421235,5.959346318567224,235.0,339.3333333333333,227.33333333333334,1.06,200.40659333333335,159.0,15.705666666666666,78.23333333333333,9.0,2550.1666666666665,1541.2666666666664,0.23450000000000001,30.423333333333336,285.21666666666664,34.0,4.0217974666666665
17.0,0.37218345551704424,4.43801889514068,7.156050877400483,160.0,246.0,150.33333333333334,1.6,44.86866666666666,90.66666666666667,11.279000000000002,83.1375,4.0,1797.9326666666666,894.0966666666667,1.779333333333333,6.12,157.86666666666667,162.11333333333334,2.00241902
1.0,0.27101876486718934,4.473448374783653,7.31249117697937,148.33333333333334,292.6666666666667,148.66666666666666,1.9,56.164666666666655,143.0,18.519000000000002,51.96666666666667,4.0,2311.19,1102.6666666666667,0.4225,27.799999999999997,375.3,27.393666666666665,1.8983508333333334
4.0,0.3830890523612091,3.5816574536000974,5.5608361123245,212.5,314.5,205.0,0.06000000000000005,175.575,128.0,12.555,81.5,11.0,3705.5,2167.7,0.3265,31.91,344.8,28.6,2.3448759999999997
55.0,0.5397227164241343,3.8063247072703645,6.230194256346915,140.0,213.33333333333334,137.0,0.77,97.15133333333331,78.33333333333333,7.847,63.333333333333336,6.0,3005.3333333333335,1352.7666666666667,0.268,24.636666666666667,314.93333333333334,32.4,1.2098626666666668
28.5,0.2837865216909847,3.1759010162278956,4.905581559516877,185.0,342.6666666666667,177.66666666666666,1.74,151.67866666666666,180.0,23.24,45.4,11.0,2767.92,1499.9499999999998,0.14600000000000002,19.884999999999998,500.9,69.46933333333334,2.3391523866666666
-25.5,0.27090959430423167,2.6420985458110295,3.6964504479429574,240.0,449.0,240.66666666666666,2.13,68.72766666666666,221.66666666666666,29.729333333333333,90.56666666666666,6.0,3037.9833333333336,1838.6666666666667,0.9974999999999999,22.1,525.9,72.51166666666667,4.17778375
24.0,0.399275600597538,3.56589265508281,5.4738533579858935,305.0,463.0,296.5,0.8,162.90800000000002,234.0,21.326,94.1,10.0,3429.736,1008.3199999999999,1.3319999999999999,5.085,240.85,82.205,3.415656045
35.0,0.3197467038915416,3.7247997370208714,6.27240289712092,166.66666666666666,289.6666666666667,156.33333333333334,1.9,101.02133333333332,143.66666666666666,18.358,54.300000000000004,6.0,1947.8566666666666,899.35,0.341,11.785,300.20000000000005,19.093666666666667,1.6063612200000001
100.0,0.2989350284603374,3.4041614748670646,5.212123774268951,295.0,625.0,316.0,1.1400000000000001,70.1415,318.0,41.2865,70.75,5.0,4096.8,2651.08,2.109,151.8,1149.0,223.552,-0.7157183499999995
1.0,0.2312568410995051,4.489339020646474,7.56642165611648,275.0,434.0,271.6666666666667,1.6,108.65333333333335,151.66666666666666,20.028666666666666,157.9416666666667,9.0,3679.1986666666667,2110.46,3.3463333333333334,15.233333333333334,387.3333333333333,114.56,3.4535913733333334
6.0,0.34642490156109396,4.122563653504284,6.7561376741368315,273.3333333333333,495.0,269.3333333333333,2.44,190.20580632600002,283.0,41.188,74.14666666666666,11.0,2510.02,1135.7933333333333,0.3895,10.16,262.21333333333337,38.089333333333336,7.080046066666668
7.5,0.2079413373809237,4.099783255041794,6.5074523850910815,141.66666666666666,287.3333333333333,139.0,1.54,46.54266666666666,152.0,18.90233333333333,33.23333333333333,4.0,1912.8566666666666,1068.0,0.544,31.805,343.8,183.36033333333333,2.335953866666667
9.5,0.1879053206682047,2.9605288829085668,4.283877162942991,123.75,252.75,123.0,2.62,25.028575,123.0,17.505,80.3517775,1.0,1609.4624999999999,1083.8025,0.732,51.3085,1.617,20.213125,1.725281125
